Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6868211,AIR_9,COUNTRY,ISL,EUR,YEAR,Europe,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,23 [3-73],23.20093,2.62749,72.71896,,2022-08-26T09:26:07+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6873807,AIR_9,COUNTRY,HTI,AMR,YEAR,Americas,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,,,,955 [403-1 530],955.44049,403.49058,1529.7392,,2022-08-26T09:26:05+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6886410,AIR_9,UNREGION,202,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,20.77 [10.96-31.18],20.76984,10.96345,31.1816,,2022-09-12T16:33:19+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6886554,AIR_9,COUNTRY,CAN,AMR,YEAR,Americas,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,,,,376 [227-519],375.5607,226.69236,519.49086,,2022-08-26T09:25:51+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6887657,AIR_9,UNSDGREGION,UNSDG_CENTRALASIASOUTHERNASIA,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,3.44 [1.49-6.10],3.4386,1.48869,6.09718,,2022-09-12T15:58:36+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6893018,AIR_9,UNREGION,145,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,84.71 [55.84-107.81],84.71091,55.84446,107.80753,,2022-09-12T16:33:26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6893275,AIR_9,COUNTRY,ATG,AMR,YEAR,Americas,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,25 [3-72],25.42536,3.2697,72.20621,,2022-08-26T09:25:44+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6893757,AIR_9,UNREGION,9,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,0.09 [0.04-0.18],0.09211,0.03808,0.18085,,2022-09-12T16:33:06+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6912334,AIR_9,COUNTRY,FIN,EUR,YEAR,Europe,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,15 [1-46],14.89787,1.33538,45.78364,,2022-08-26T09:25:59+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6912643,AIR_9,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,209 [0-515],209.19325,0.0,515.05845,,2022-08-26T09:26:37+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
