SpatialDim,ParentLocationCode,TimeDim,PM25_mean,PM25_lower_CI,PM25_upper_CI,PM25_scaled_0_1
202,,2010,31.79272,24.56158,41.63795,0.3995285746780229
202,,2011,32.11836,24.84744,42.02667,0.4043697901257878
202,,2012,32.52763,25.17765,42.60997,0.4104543136680637
202,,2013,31.71878,24.43323,41.38021,0.3984293255986477
202,,2014,32.01954,24.71232,41.8947,0.40290065577328765
202,,2015,33.62414,26.02509,43.99263,0.42675587720641467
202,,2016,33.60248,25.9319,43.93473,0.42643386293728747
202,,2017,33.39716,25.83645,43.70604,0.42338141742772145
202,,2018,33.14215,25.6133,43.24276,0.4195902420459056
202,,2019,32.69679,25.12191,42.47457,0.41296917672279865
419,,2010,17.97146,16.71219,19.09285,0.19405106141314607
419,,2011,18.35907,17.36523,19.42948,0.19981357068629474
419,,2012,17.7784,16.59584,18.68428,0.1911808825212855
419,,2013,18.01339,16.97718,19.15099,0.19467442513911581
419,,2014,17.57599,16.61323,18.46667,0.18817169931657451
419,,2015,17.25153,16.16178,18.20798,0.1833480266590945
419,,2016,16.95964,16.05439,18.09782,0.17900856474701957
419,,2017,17.36015,16.34587,18.55757,0.18496285537158752
419,,2018,15.45388,14.60837,16.38204,0.15662277500182117
419,,2019,14.9579,14.04134,15.9998,0.1492491537090365
513,,2010,13.69349,13.21027,14.20196,0.13045145924794949
513,,2011,13.6621,13.22202,14.11614,0.12998479129282933
513,,2012,12.64094,12.27399,13.00531,0.1148034389815667
513,,2013,12.29875,11.89401,12.73069,0.10971617846667092
513,,2014,11.97128,11.55353,12.44834,0.1048477568271931
513,,2015,11.63735,11.30641,12.05762,0.09988329584429137
513,,2016,10.70538,10.37504,11.07562,0.08602791087667863
513,,2017,10.84737,10.53511,11.23554,0.08813884375171896
513,,2018,11.13306,10.82508,11.47686,0.09238613168094124
513,,2019,10.04155,9.71614,10.38357,0.07615890199972943
53,,2010,9.08553,8.20803,9.96028,0.06194597117927691
53,,2011,8.15176,7.36955,8.76504,0.04806382602309403
53,,2012,7.37259,6.93893,7.84186,0.03648008372965667
53,,2013,7.29631,6.93373,7.61962,0.03534604640514033
53,,2014,6.95679,6.65374,7.19512,0.030298480169956923
53,,2015,6.65513,6.38013,6.93692,0.025813769901031892
53,,2016,6.70996,6.4216,7.00485,0.026628914978420872
53,,2017,6.92783,6.60128,7.26086,0.02986793846940641
53,,2018,7.16285,6.762,7.56213,0.03336192709037955
53,,2019,8.88227,8.57049,9.20649,0.05892415121885225
543,,2010,8.31275,3.21316,17.55835,0.05045722755526349
543,,2011,8.03704,3.26408,18.06838,0.04635831000489115
543,,2012,8.1255,3.23345,18.30424,0.04767342460539872
543,,2013,8.14817,3.09618,18.13859,0.048010454313668065
543,,2014,8.15123,3.27495,17.80158,0.048055946634237276
543,,2015,8.6194,3.58258,18.32838,0.055016123013613506
543,,2016,8.42052,3.44882,18.14097,0.05205941951204282
543,,2017,8.56436,3.45548,18.12342,0.05419785591422468
543,,2018,8.63677,3.39575,18.14949,0.055274358833315246
543,,2019,8.58667,3.57468,18.0253,0.054529533584779986
62,,2010,52.9542,48.20049,57.52028,0.7141314609130279
62,,2011,52.96619,50.06429,55.58823,0.7143097135024478
62,,2012,53.65272,51.45487,55.9736,0.7245161980908092
62,,2013,55.82597,52.81759,58.56765,0.7568254090963827
62,,2014,53.5476,50.88921,56.27854,0.7229534030783137
62,,2015,53.21841,50.72365,55.74703,0.71805941059198
62,,2016,50.96171,48.52467,53.70082,0.6845095675107523
62,,2017,49.34969,47.00556,51.72123,0.6605440346336308
62,,2018,53.34119,50.74024,55.94231,0.7198847527878912
62,,2019,48.30671,46.17471,50.67482,0.6450382893698124
747,,2010,35.18342,30.13345,41.00821,0.4499373365584316
747,,2011,35.07014,29.93653,40.72673,0.44825322869108486
747,,2012,35.56683,30.43085,41.35209,0.45563740539158337
747,,2013,35.46949,30.42883,41.45521,0.45419027386079647
747,,2014,34.86758,29.9448,40.80531,0.4452418154706596
747,,2015,35.83268,30.80543,41.94906,0.4595897365756771
747,,2016,35.53558,30.53781,41.60651,0.4551728187844631
747,,2017,35.94769,30.89211,42.15714,0.461299563957594
747,,2018,36.10581,31.06338,42.3843,0.4636502978557655
747,,2019,35.94189,30.86498,42.29315,0.4612133366833125
753,,2010,38.21828,36.45383,39.85841,0.4950559064939544
753,,2011,40.73898,36.30338,45.73528,0.5325305772321342
753,,2012,41.85703,37.67975,45.52277,0.5491523710270412
753,,2013,49.52913,47.29313,51.57485,0.663211728098644
753,,2014,42.73972,41.11013,44.32297,0.5622751214986894
753,,2015,40.4442,38.89145,41.93837,0.5281481503506328
753,,2016,38.23954,36.77331,39.63836,0.49537197405451044
753,,2017,36.9875,35.63405,38.21717,0.476758181555986
753,,2018,32.82319,31.62344,33.95021,0.41484833663127874
753,,2019,31.55598,30.38555,32.49792,0.3960090152101939
AFG,EMR,2010,68.96605,49.48253,96.51297,0.9521759750000371
AFG,EMR,2011,66.94454,48.90072,92.61683,0.9221226478909255
AFG,EMR,2012,68.25744,49.59602,94.01766,0.9416412320985489
AFG,EMR,2013,72.18289,52.57123,99.66944,1.0
AFG,EMR,2014,68.05715,49.35964,93.42773,0.9386635664492649
AFG,EMR,2015,67.2032,49.04869,92.66884,0.9259680869884529
AFG,EMR,2016,64.00314,46.00713,87.23201,0.8783935264130495
AFG,EMR,2017,61.77561,44.80775,85.24496,0.8452773470543722
AFG,EMR,2018,70.25405,50.6232,97.14645,0.9713243765991072
AFG,EMR,2019,62.48616,45.0385,86.46475,0.8558409314924306
AFR,,2010,31.55601,24.7638,41.01253,0.3960094612133367
AFR,,2011,31.88515,25.05364,41.39494,0.400902710361099
AFR,,2012,32.33243,25.45346,42.00259,0.40755231988534746
AFR,,2013,31.48955,24.63107,40.78082,0.3950214155842418
AFR,,2014,31.84252,24.99303,41.33236,0.4002689398951298
AFR,,2015,33.39974,26.27522,43.36559,0.4234197736980053
AFR,,2016,33.40155,26.21019,43.44526,0.42344668255428974
AFR,,2017,33.21602,26.13107,43.12698,0.42068845045128084
AFR,,2018,32.94913,25.86876,42.66367,0.4167206578249021
AFR,,2019,32.52097,25.38894,41.93688,0.4103553009703541
AGO,AFR,2010,24.1984,6.16704,65.55157,0.2866255550880782
AGO,AFR,2011,24.67357,6.18201,67.98953,0.29368979886744934
AGO,AFR,2012,24.0083,6.12695,65.44965,0.283799381839644
AGO,AFR,2013,24.53186,6.11282,68.8831,0.29158302868840885
AGO,AFR,2014,24.11941,6.0244,68.29617,0.28545122881299234
AGO,AFR,2015,25.03078,6.02896,73.13954,0.2990003582891914
AGO,AFR,2016,26.0812,6.00523,80.35371,0.3146167123324329
AGO,AFR,2017,25.44195,5.89409,78.84233,0.30511312869718016
AGO,AFR,2018,25.85236,5.83872,82.45705,0.3112146003588839
AGO,AFR,2019,27.16477,5.8472,89.90965,0.3307258998485076
ALB,EUR,2010,21.9487,19.82468,24.69097,0.2531797794068455
ALB,EUR,2011,22.9965,20.5653,25.74749,0.2687571825089461
ALB,EUR,2012,21.70175,19.51096,24.28359,0.24950843020273816
ALB,EUR,2013,19.77038,17.95276,22.19475,0.22079519387013277
ALB,EUR,2014,19.13142,17.33539,21.32077,0.21129592159859417
ALB,EUR,2015,18.98271,17.17095,21.22888,0.20908508401955872
ALB,EUR,2016,18.14981,16.41937,20.18189,0.19670255009730298
ALB,EUR,2017,19.00622,17.2217,21.11586,0.20943460181582743
ALB,EUR,2018,19.75808,17.96853,21.90301,0.22061233258157023
ALB,EUR,2019,16.27997,14.73426,18.20503,0.16890406621065318
AMR,,2010,14.74427,13.96488,15.47034,0.146073165328905
AMR,,2011,15.02574,14.43077,15.69373,0.15025771548270178
AMR,,2012,14.56347,13.8266,15.13937,0.1433852530547499
AMR,,2013,14.60512,13.96276,15.3076,0.14400445408471976
AMR,,2014,14.28605,13.64871,14.83327,0.13926091332523588
AMR,,2015,13.97896,13.26343,14.59902,0.13469547648745764
AMR,,2016,13.51915,12.9471,14.25459,0.12785958631721822
AMR,,2017,13.9361,13.2816,14.70507,0.13405828666406
AMR,,2018,12.78496,12.24686,13.37841,0.11694455140260554
AMR,,2019,12.13756,11.567,12.79998,0.1073198035802159
AND,EUR,2010,11.42903,10.06889,13.4325,0.09678625002044179
AND,EUR,2011,11.66004,10.24671,13.6923,0.10022062288798929
AND,EUR,2012,10.79727,9.4372,12.70609,0.0873940185031837
AND,EUR,2013,10.14877,8.87914,11.93458,0.07775291723222344
AND,EUR,2014,9.34741,8.22862,11.0447,0.06583928128080209
AND,EUR,2015,9.94171,8.72074,11.68,0.07467460354037295
AND,EUR,2016,9.06227,7.93061,10.709,0.06160017007586513
AND,EUR,2017,9.30733,8.1587,10.97015,0.0652434210819739
AND,EUR,2018,9.21394,8.08418,10.84639,0.06385501329832702
AND,EUR,2019,8.52423,7.4929,10.05173,0.053601252376825066
ARE,EMR,2010,43.70844,37.39184,52.89176,0.5766768603162757
ARE,EMR,2011,43.53498,37.22031,52.54435,0.574098070144401
ARE,EMR,2012,43.93421,37.5329,53.25588,0.5800333313015412
ARE,EMR,2013,42.88311,36.59595,51.69864,0.5644068678537288
ARE,EMR,2014,41.33546,35.22762,49.58349,0.5413983090534178
ARE,EMR,2015,43.92792,37.58848,53.4101,0.5799398193092601
ARE,EMR,2016,42.88604,36.71036,51.86847,0.5644504274940124
ARE,EMR,2017,43.32676,37.09711,52.5681,0.5710025109976942
ARE,EMR,2018,43.09622,36.91678,52.28174,0.5675751255127178
ARE,EMR,2019,41.7495,35.66267,50.29273,0.5475537470954045
ARG,AMR,2010,13.13748,9.67834,17.12469,0.12218538566635098
ARG,AMR,2011,13.22056,9.9567,17.16817,0.12342051703657674
ARG,AMR,2012,12.94834,9.27401,16.52597,0.11937348451848759
ARG,AMR,2013,14.01846,10.46776,18.07181,0.1352827139588577
ARG,AMR,2014,13.56491,10.2255,17.6057,0.12853988977775663
ARG,AMR,2015,14.18288,10.46107,18.33166,0.1377271085170247
ARG,AMR,2016,13.93109,10.47123,18.20022,0.1339838041392065
ARG,AMR,2017,13.23692,9.73961,17.76179,0.12366373741713634
ARG,AMR,2018,12.60073,9.09922,16.67906,0.11420564610245287
ARG,AMR,2019,12.04087,8.91674,15.56759,0.10588233545085714
ARM,EUR,2010,40.89928,28.63088,57.4707,0.5349137206920185
ARM,EUR,2011,46.45905,32.91418,67.81555,0.6175695504734323
ARM,EUR,2012,45.89738,31.89633,68.07713,0.6092193309655521
ARM,EUR,2013,42.84965,30.87923,60.03945,0.563909425681753
ARM,EUR,2014,40.55938,29.41124,57.64745,0.5298605050836924
ARM,EUR,2015,40.58537,30.19027,56.60687,0.5302468924731022
ARM,EUR,2016,40.0427,28.37958,58.57903,0.5221791416223514
ARM,EUR,2017,37.75576,28.16697,55.16226,0.4881797273731456
ARM,EUR,2018,37.0863,28.54354,51.35327,0.47822701857305755
ARM,EUR,2019,34.12674,24.44218,47.09907,0.43422791652605175
ATG,AMR,2010,8.16597,5.29781,12.09069,0.04827508284508377
ATG,AMR,2011,7.79362,5.18979,11.62903,0.04273944050392407
ATG,AMR,2012,8.19812,5.82585,11.90217,0.048753049546489124
ATG,AMR,2013,8.05258,5.51049,11.45561,0.04658933963287995
ATG,AMR,2014,8.49694,5.92706,11.8367,0.05319553818455908
ATG,AMR,2015,8.89159,6.03408,12.30669,0.05906270952855982
ATG,AMR,2016,8.9538,6.03262,13.15228,0.0599875713790863
ATG,AMR,2017,9.26532,6.48624,13.63168,0.06461886801428993
ATG,AMR,2018,8.86972,6.11885,13.04637,0.05873757323743273
ATG,AMR,2019,8.29693,5.71614,11.53945,0.05022203523127492
AUS,WPR,2010,9.03381,8.13535,9.93322,0.06117706176102855
AUS,WPR,2011,8.0759,7.30178,8.67811,0.0469360327425774
AUS,WPR,2012,7.31418,6.81772,7.84952,0.035611715610556004
AUS,WPR,2013,7.25562,6.85574,7.62506,0.03474111747574114
AUS,WPR,2014,6.91137,6.5992,7.16662,0.029623231411704004
AUS,WPR,2015,6.6018,6.30652,6.93227,0.02502092498078469
AUS,WPR,2016,6.6731,6.37029,7.02443,0.026080925783590347
AUS,WPR,2017,6.88756,6.54799,7.21251,0.02926925358400691
AUS,WPR,2018,7.10973,6.7098,7.53479,0.0325722041921322
AUS,WPR,2019,8.93323,8.60817,9.27335,0.05968176189081545
AUT,EUR,2010,15.62129,15.20373,16.03745,0.15911162120655745
AUT,EUR,2011,15.98621,15.59216,16.49424,0.16453680343600818
AUT,EUR,2012,14.24784,13.85472,14.70528,0.13869285398897777
AUT,EUR,2013,13.98012,13.593,14.42503,0.13471272194231393
AUT,EUR,2014,12.98472,12.66246,13.4055,0.11991433766303271
AUT,EUR,2015,13.62845,13.28801,14.05768,0.12948452443428218
AUT,EUR,2016,12.27973,11.93706,12.68196,0.10943341247411324
AUT,EUR,2017,12.31771,12.00417,12.67862,0.10999805245294295
AUT,EUR,2018,12.67567,12.37275,13.0899,0.1153197619532559
AUT,EUR,2019,11.50796,11.19759,11.87887,0.09795968428924197
AZE,EUR,2010,30.1081,14.87964,51.80972,0.37448371419523935
AZE,EUR,2011,33.92017,18.77048,55.05808,0.43115688755220094
AZE,EUR,2012,33.58166,17.68231,54.94222,0.4261243367561596
AZE,EUR,2013,31.35332,18.23163,51.63799,0.3929961153126259
AZE,EUR,2014,29.929,17.09147,46.57446,0.3718210754325115
AZE,EUR,2015,29.66727,16.39696,49.72416,0.3679299953467005
AZE,EUR,2016,28.84057,16.23242,45.55726,0.3556396354072975
AZE,EUR,2017,27.47704,15.26123,43.11614,0.3353683465622821
